id,sentence,used,created,mention
PMC3173492,"An alternative to web counts would be to use the same counts obtained from the PubMed corpus, although the rate of search queries is limited by PubMed making it harder to utilize these counts compared to Yahoo-BOSS which permitted several searches per second. ",True,False,False
PMC3709901,We used the SAS package (version 9.1) for statistical analysis in this study.,True,False,False
PMC4811411,The random sequence was generated by our statistician (C.V.) using the SAS software.,True,False,False
PMC4811411,"Analyses were conducted using the SAS ® 9.3 software.

",True,False,False
PMC3406004,Our pharmacokinetic modeling and simulation were performed by use of ADAPT II program [44] and a MATLAB program developed in our own lab for numerical solution of differential equations defined in Eqs.,True,False,False
PMC2134966,"All structure images were created using DS ViewerPro 6.0 [42].

",True,False,False
PMC2134966,Residue conservation scores were determined for each representative domain structure from the ConSurf-HSSP database [45].,True,False,False
PMC2134966,Predictions of surface patches for the representative domain structures were determined from the SHARP2 server [46].,True,False,False
PMC4778929,The Markov model was built in Excel; statistical analysis to parameterize the model was undertaken in STATA version 11.,True,False,False
PMC6319765,"Sperm concentration and motility were assayed using a computer-aided sperm analyses (CASA) system coupled to a phase contrast microscope (Nikon Eclipse model 50i; Nikon Instruments Europe B.V., Izasa S.A.; negative contrast) and employing Sperm Class Analyzer (SCA, Barcelona, Spain) v.4.0. ",True,False,False
PMC6319765,"Statistica software (TIBCO Software Inc. Palo Alto, CA, USA) specifically uses Lloyd's method to implement the k-Means algorithm [38]. ",True,False,False
PMC6319765,The right number of clusters was determined by a v-fold cross-validation algorithm included in the Statistica package.,True,False,False
PMC6319765,"Data were expressed as means ± S.E. All statistical calculations were made using TIBCO Statistica software v.13.3 (TIBCO Software Inc.).

",True,False,False
PMC5739347,"For the statistical analyses of the data in this study, the Statistical Package for the Social Sciences (SPSS) version 22 (IBM Corp, Armonk, New York) was used. ",True,False,False
PMC4398396,"Depending on the course, instructor, and exam type, DE MCS students have taken exams at a regional location monitored by a paid proctor or have taken exams using commercial online proctoring services such as Remote Proctor Now from Software Secure (http://softwaresecure.com) or ProctorU (http://proctoru.com).

",True,False,False
PMC4398396,"All figures were generated with the R package, ggplot2 [32]. ",True,False,False
PMC4309528,"Statistical analyses of the quantitative data (S1 Dataset) associated with the CCTST were performed through a statistical software package, SPSS 19. ",True,False,False
PMC1657052,"For gene prediction, we used ENSEMBLE transcript (Sanger Institute). ",True,False,False
PMC1657052,"The pore structure homology model of the zebrafish Kir7.1 channel (residues 40 to 178) was created from the template KirBac1.1 structure using DS modeling software version 1.1 (Accelrys, http://www.accelrys.com). ",True,False,False
PMC1657052,"The channel current was recorded using a patch-clamp amplifier (Axon 200B; Axon Instruments, http://www.axon.com), low-pass-filtered at 1 kHz (−3 dB) by an eight-pole Bessel filter, digitized by an AD converter (Digidata; Axon Instruments), and continuously acquired on a computer (Dell) with commercially available software (pCLAMP9; Axon Instruments). ",True,False,False
PMC6328161,The collected data were coded and entered into epidata software version 3.1 and exported to SPSS V-20 for analysis.,True,False,False
PMC3728110,"Statistical analyses were performed with the SAS software package, version 9.2 (SAS Institute, Cary, NC, USA), and Stata/SE software, Version 12.1 (StataCorp, College Station, TX, USA).

",True,False,False
PMC3156136,"Quantification of neuronal density and reuniens nucleus area was carried out using the free Image J Software.

",True,False,False
PMC3156136,"Collected eyelid data were quantified, through a purpose-designed Excel worksheet, as the percentage of CRs per session — namely, the proportion of stimulations within a session of 60 presentations that generated an EMG activity satisfying the above-mentioned criteria. ",True,False,False
PMC3156136,"Statistical differences between groups were compared across conditioning and extinction sessions using the two-way repeated measures analysis of variance (ANOVA) test, performed with the SPSS 13.0 for Windows package (SPSS Inc, Chicago, IL). ",True,False,False
PMC5249244,"Normalization of the data was performed in qBase 2.0 (Biogazelle), with three reference genes TIP41, YLS8 and SAND. ",True,False,False
PMC5249244,Primer amplification efficiencies were determined in qBase from a cDNA dilution series.,True,False,False
PMC5249244,"Factorial ANOVA posthoc analyses Fisher LSD was used to evaluate significant differences between mutant and leaf age, and One-Way ANOVA to changes in gene expression with leaf age (Statistica 7.1, Stat Soft Inc).

",True,False,False
PMC5249244,Analysis of Marker Gene Expression in Public Gene Expression Data: The selected marker genes used for qPCR were analyzed with the Condition Search tool “Perturbations”in Genevestigator https://genevestigator.com/gv/doc/intro_plant.jsp [31].,True,False,False
PMC4153588,"The presentation of pictures was synchronized with the monitor's refresh rate and presented with the software Presentation (Neurobehavioural systems, www.neurobs.com).

",True,False,False
PMC4153588,"The seed regions consisted of the right and left amygdala, and were delineated with the guidance of the WFU-pick atlas, and after adaptation to the gray matter template of our own population. ",True,False,False
PMC4153588,Spatial preprocessing and statistical analysis of functional images were performed using SPM8 (Welcome Department of Cognitive Neurology).,True,False,False
PMC4153588,This was done by adding six movement regressors obtained from rigid-body head motion correction (SPM 8 statistical package).,True,False,False
PMC4153588,Individual time series in each seed region were extracted with MarsBar toolbox (http://marsbar.sourceforge.net/).,True,False,False
PMC4153588,"Group comparisons between stressed subjects and healthy controls were carried out in SPM8 using one-way ANOVA, with p<.001 voxel threshold, FWE corrected at cluster level, p<.05, and controlling for age and gender, which were used as nuisance covariates.

",True,False,False
PMC4512720,The sample size was calculated using the G*Power 3.1 software (release 3.1.9.2; available from: http://www.gpower.hhu.de/) [27] to assess the null hypothesis of no difference in parasite load levels between different sampling sites within the CL ulcer.,True,False,False
PMC4512720,"Statistical analyses were performed under a 5% significance level, using the GraphPad Prism v5.02 software.

",True,False,False
PMC3549981,"Calculation of sample size per species and sampling area was based on estimated population sizes derived from the regional hunting bags, and performed using WinEpiscope® 2.0 software [39], with the aim of detecting infection and assuming a prevalence of 5% in each species with 95% confidence level. ",True,False,False
PMC3549981,"Statistical analysis, including the calculation of 95%-confidence intervals for bTB and MTBC prevalence, was performed using NCSS 2007 statistical software (Version 07.1.15; Kaysville, UT, USA).

",True,False,False
PMC4726623,"The vocalization synthesis relied on the articulatory synthesizer developed by Boersma and available in Praat [61, 66]. ",True,False,False
PMC4726623,Praat version 5.3.32 for PC was used for all the simulations.,True,False,False
PMC4726623,"We also listened ourselves to the sounds produced by the model, to verify with our own ears what the vocalizations sounded like and how they compared to infants’ syllabic and non-syllabic vocalizations (links to sound examples that the reader can download are given in the Results section, and examples of human infant vocalizations classified as canonical, i.e. syllabic, vs. non-canonical are available at www.babyvoc.org through the IVICT tool). ",True,False,False
PMC4726623,"To provide an additional metric of the syllabicity of the sounds, as well as a metric that was independent of the development of the computational model, we utilized a Praat script for automatically identifying syllable nuclei in adult speech, developed by de Jong and Wempe [74, 75]. ",True,False,False
PMC3893159,"ECG and acceleration data were processed using a program developed on Igor Pro for this purpose (Wavemetrics, USA). ",True,False,False
